"Hitage HBT-867 ONE SINGLE EAR 10 HOURS BATTERY BACKUP Compatible ALL ANDROID AND IOS SYSTEM Wireless magnetic Neckband 10 Hours Music Playback With Bass Headphones/Earphones"
"Rs. 419"
"Varni B1005 In Ear Wireless With Mic Bluetooth headphone /earphone/wireless earphone /headphone /ear headphones,NECKBAND Black"
"Rs. 699"
"Varni B900 In Ear Wireless With Mic Bluetooth headphone /earphone/wireless earphone /headphone /ear headphones,NECKBAND Black"
"Rs. 599"
"NBOX OUT DOLBY EFFECT BASS SOUND IPX5 WITH MASSIVE 30 HOURS MUSIC PLAYBACK WITH BOOSTED SOUND BLUETOOTH HEADPHONE,BLUETOOTH EARPHONE,BLUETOOTH NECKBAND FOR NBOX"
"Rs. 799"
"NBOX FLEXIBAND 40 HOURS PLAYBACK WITH DOLBY EFFECT BASS SOUND IPX6 WITH MASSIVE MUSIC EFFECT. BOOSTED SOUND BLUETOOTH HEADPHONE,BLUETOOTH EARPHONE,BLUETOOTH NECKBAND FOR NBOX"
"Rs. 549"
